timestamp,DVL-filtered,validity,rpm,depth,Echo,Label
1676970962.511,1.471,VALID,0,9.044,8.237,CLIMBING
1676970962.711,1.487,VALID,418,9.003,8.617,CLIMBING
1676970962.911,1.59,VALID,1045,9.08,9.167,CLIMBING
1676970963.111,1.575,VALID,1047,9.016,8.74,CLIMBING
1676970963.311,1.638,VALID,1048,9.016,9.055,CLIMBING
1676970963.511,1.683,VALID,1049,8.944,8.781,CLIMBING
1676970963.711,1.616,VALID,1049,8.944,8.781,CLIMBING
1676970963.712,1.616,VALID,1050,8.952,4.983,CLIMBING
1676970963.911,1.852,VALID,631,8.814,5.271,CLIMBING
1676970964.111,1.822,VALID,0,8.737,6.117,CLIMBING
1676970964.311,1.883,VALID,0,8.66,5.909,CLIMBING
1676970964.511,1.913,VALID,0,8.594,6.844,CLIMBING
1676970964.711,1.953,VALID,0,8.536,10.138,CLIMBING
1676970964.911,2.012,VALID,0,8.532,10.502,CLIMBING
1676970965.111,2.033,VALID,0,8.482,10.214,CLIMBING
1676970965.311,2.074,VALID,422,8.429,10.932,CLIMBING
1676970965.511,2.116,VALID,1057,8.312,10.933,CLIMBING
1676970965.711,2.124,VALID,1059,8.495,10.695,CLIMBING
1676970965.911,2.15,VALID,1059,8.495,10.695,CLIMBING
1676970965.912,2.15,VALID,1061,8.276,6.748,CLIMBING
1676970966.111,2.285,VALID,1062,8.204,6.821,CLIMBING
1676970966.311,2.393,VALID,850,8.129,3.047,CLIMBING
1676970966.511,2.439,VALID,0,8.146,7.528,CLIMBING
1676970966.711,2.464,VALID,0,8.144,7.473,CLIMBING
1676970966.911,2.477,VALID,0,8.002,8.456,CLIMBING
1676970967.111,2.585,VALID,0,7.985,8.322,AVOIDING
1676970967.311,2.679,VALID,0,7.936,8.867,AVOIDING
1676970967.511,2.729,VALID,0,7.854,8.662,AVOIDING
1676970967.711,2.705,VALID,214,7.847,7.663,AVOIDING
1676970967.911,2.853,VALID,1070,7.716,8.094,AVOIDING
1676970968.111,2.807,VALID,1072,7.725,8.384,AVOIDING
1676970968.311,2.827,VALID,1074,7.728,8.321,AVOIDING
1676970968.511,2.868,VALID,1076,7.629,8.31,AVOIDING
1676970968.711,2.986,VALID,1077,7.445,8.755,AVOIDING
1676970968.911,2.944,VALID,862,7.469,5.195,AVOIDING
1676970969.111,3.232,VALID,0,7.443,5.275,AVOIDING
1676970969.311,0.317,VALID,0,7.34,5.523,AVOIDING
1676970969.511,0.372,VALID,0,7.344,6.084,AVOIDING
1676970969.711,0.424,VALID,0,7.344,6.084,AVOIDING
1676970969.712,0.424,VALID,648,7.282,30.0,AVOIDING
1676970969.911,0.493,VALID,864,7.306,30.0,AVOIDING
1676970970.111,0.48,VALID,0,7.137,30.0,AVOIDING
1676970970.311,0.628,VALID,0,7.159,6.235,AVOIDING
1676970970.511,0.623,VALID,0,7.159,6.235,AVOIDING
1676970970.512,0.623,VALID,0,7.087,29.746,AVOIDING
1676970970.711,0.615,VALID,0,7.056,29.772,AVOIDING
1676970970.911,0.754,VALID,0,6.905,29.933,AVOIDING
1676970971.111,0.678,VALID,0,6.99,29.949,AVOIDING
1676970971.311,0.765,VALID,0,7.005,29.536,AVOIDING
1676970971.511,0.872,VALID,0,7.005,29.536,AVOIDING
1676970971.512,0.872,VALID,0,6.865,29.83,AVOIDING
1676970971.711,0.833,VALID,0,6.865,29.83,AVOIDING
1676970971.712,0.833,VALID,0,6.783,30.0,TRACKING
1676970971.911,0.928,VALID,0,6.818,30.0,TRACKING
1676970972.111,1.016,VALID,0,6.763,30.0,TRACKING
1676970972.311,1.024,VALID,0,6.8,30.0,TRACKING
1676970972.511,1.025,VALID,0,6.8,30.0,TRACKING
1676970972.512,1.025,VALID,0,6.809,30.0,TRACKING
1676970972.711,1.032,VALID,0,6.809,30.0,TRACKING
1676970972.712,1.032,VALID,0,6.628,29.999,TRACKING
1676970972.911,1.064,VALID,0,6.612,29.698,TRACKING
1676970973.111,1.194,VALID,0,6.561,30.0,TRACKING
1676970973.311,1.164,VALID,0,6.644,30.0,TRACKING
1676970973.511,1.252,VALID,0,6.518,29.938,TRACKING
1676970973.711,1.217,VALID,0,6.579,30.0,TRACKING
1676970973.911,1.292,VALID,0,6.523,30.0,TRACKING
1676970974.111,1.372,VALID,0,6.478,30.0,TRACKING
1676970974.311,1.263,VALID,0,6.389,29.432,TRACKING
1676970974.511,1.394,VALID,0,6.389,29.432,TRACKING
1676970974.512,1.394,VALID,0,6.374,30.0,AVOIDING
1676970974.711,1.372,VALID,458,6.419,29.844,AVOIDING
1676970974.911,1.369,VALID,1148,6.34,30.0,AVOIDING
1676970975.111,1.367,VALID,1153,6.338,30.0,AVOIDING
1676970975.311,1.418,VALID,1157,6.353,30.0,AVOIDING
1676970975.511,1.512,VALID,1160,6.307,29.992,AVOIDING
1676970975.711,1.467,VALID,1160,6.307,29.992,AVOIDING
1676970975.712,1.467,VALID,1163,6.26,30.0,AVOIDING
1676970975.911,1.567,VALID,1166,6.174,30.0,AVOIDING
1676970976.111,1.554,VALID,1168,6.201,30.0,AVOIDING
1676970976.311,1.541,VALID,1170,6.198,29.988,AVOIDING
1676970976.511,0.281,VALID,1171,6.159,30.0,AVOIDING
1676970976.711,0.444,VALID,703,6.034,29.537,AVOIDING
1676970976.911,0.491,VALID,0,6.018,29.193,AVOIDING
1676970977.111,0.465,VALID,0,5.967,28.372,AVOIDING
1676970977.311,0.56,VALID,0,5.895,27.603,AVOIDING
1676970977.511,0.678,VALID,0,5.907,27.106,AVOIDING
1676970977.711,0.593,VALID,0,5.891,27.043,AVOIDING
1676970977.911,0.631,VALID,0,5.864,26.062,AVOIDING
1676970978.111,0.501,VALID,0,5.658,26.392,AVOIDING
1676970978.311,0.518,VALID,0,5.728,26.439,AVOIDING
1676970978.511,0.561,VALID,0,5.691,26.009,AVOIDING
1676970978.712,0.636,VALID,0,5.562,26.512,AVOIDING
1676970978.911,0.706,VALID,0,5.603,26.769,AVOIDING
1676970979.111,0.73,VALID,0,5.616,26.976,AVOIDING
1676970979.311,0.778,VALID,0,5.501,27.533,AVOIDING
1676970979.511,0.701,VALID,0,5.466,27.348,AVOIDING
1676970979.711,0.749,VALID,0,5.548,27.155,AVOIDING
1676970979.911,0.759,VALID,0,5.352,27.632,AVOIDING
1676970980.111,0.84,VALID,0,5.356,28.456,AVOIDING
1676970980.311,0.868,VALID,0,5.356,28.456,AVOIDING
1676970980.312,0.868,VALID,0,5.354,28.975,AVOIDING
1676970980.511,0.832,VALID,0,5.412,30.0,AVOIDING
1676970980.711,0.945,VALID,0,5.301,30.0,AVOIDING
1676970980.911,0.941,VALID,0,5.221,29.828,AVOIDING
1676970981.111,0.952,VALID,0,5.388,30.0,AVOIDING
1676970981.311,1.039,VALID,0,5.291,29.899,AVOIDING
1676970981.511,1.036,VALID,0,5.213,30.0,AVOIDING
1676970981.711,1.141,VALID,0,5.244,30.0,AVOIDING
1676970981.911,1.016,VALID,0,5.235,29.566,AVOIDING
1676970982.111,1.106,VALID,0,5.217,30.0,AVOIDING
1676970982.311,1.075,VALID,0,5.065,30.0,AVOIDING
1676970982.511,1.199,VALID,0,5.05,30.0,TRACKING
1676970982.711,1.142,VALID,0,5.11,29.883,TRACKING
1676970982.911,1.178,VALID,0,5.069,29.657,TRACKING
1676970983.111,1.114,VALID,0,5.069,29.657,TRACKING
1676970983.112,1.114,VALID,0,4.997,29.817,TRACKING
1676970983.311,1.289,VALID,0,5.04,30.0,TRACKING
1676970983.511,1.313,VALID,0,5.044,30.0,TRACKING
1676970983.711,1.313,VALID,0,5.088,29.856,TRACKING
1676970983.911,1.257,VALID,515,5.04,29.961,TRACKING
1676970984.111,1.274,VALID,515,5.04,29.961,TRACKING
1676970984.112,1.274,VALID,1291,4.969,29.86,TRACKING
1676970984.311,1.386,VALID,1295,5.01,29.967,TRACKING
1676970984.511,1.379,VALID,1300,4.891,29.793,TRACKING
1676970984.711,1.47,VALID,1304,4.82,30.0,TRACKING
1676970984.911,1.308,VALID,1308,4.899,30.0,TRACKING
1676970985.111,1.459,VALID,1311,4.903,29.64,TRACKING
1676970985.311,1.48,VALID,1313,4.907,30.0,TRACKING
1676970985.511,1.182,VALID,1316,4.819,30.0,TRACKING
1676970985.711,1.2,VALID,1317,4.807,28.327,TRACKING
1676970985.911,1.232,VALID,1319,4.821,26.259,TRACKING
1676970986.111,1.148,VALID,1320,4.661,24.573,TRACKING
1676970986.311,1.286,VALID,1321,4.536,23.352,TRACKING
1676970986.511,1.378,VALID,1321,4.56,21.209,TRACKING
1676970986.711,1.502,VALID,1321,4.56,21.209,TRACKING
1676970986.712,1.502,VALID,1321,4.521,21.477,TRACKING
1676970986.911,1.541,VALID,1321,4.417,20.031,TRACKING
1676970987.112,1.549,VALID,1321,4.295,19.364,TRACKING
1676970987.311,1.597,VALID,1320,4.257,18.587,TRACKING
1676970987.511,1.704,VALID,1320,4.316,18.591,TRACKING
1676970987.711,1.775,VALID,1319,4.222,17.519,TRACKING
1676970987.911,1.822,VALID,1318,4.094,17.112,TRACKING
1676970988.111,1.861,VALID,1318,4.094,17.112,TRACKING
1676970988.112,1.861,VALID,1316,3.987,16.624,TRACKING
1676970988.311,2.032,VALID,1315,4.024,16.69,TRACKING
1676970988.511,2.067,VALID,1314,3.759,16.512,TRACKING
1676970988.711,2.155,VALID,1312,3.866,15.406,TRACKING
1676970988.911,2.243,VALID,1312,3.866,15.406,TRACKING
1676970988.912,2.243,VALID,1311,3.619,15.817,TRACKING
1676970989.111,2.314,VALID,1311,3.619,15.817,TRACKING
1676970989.112,2.314,VALID,1309,3.58,15.474,TRACKING
1676970989.311,2.382,VALID,1307,3.557,15.162,TRACKING
1676970989.511,2.454,VALID,1305,3.38,14.995,TRACKING
1676970989.711,2.514,VALID,1305,3.38,14.995,TRACKING
1676970989.712,2.514,VALID,1304,3.384,13.822,TRACKING
1676970989.911,2.58,VALID,1302,3.333,13.624,TRACKING
1676970990.111,2.669,VALID,1302,3.333,13.624,TRACKING
1676970990.112,2.669,VALID,1300,3.157,14.263,TRACKING
1676970990.311,3.06,VALID,1299,3.13,14.983,TRACKING
1676970990.511,3.154,VALID,1297,3.049,15.705,TRACKING
1676970990.711,3.277,VALID,1295,3.008,16.611,TRACKING
1676970990.911,3.224,VALID,1294,2.949,18.172,TRACKING
1676970991.111,3.297,VALID,1292,2.833,21.358,TRACKING
1676970991.311,3.329,VALID,1291,2.854,22.006,TRACKING
1676970991.511,3.482,VALID,1289,2.818,25.422,TRACKING
1676970991.711,3.408,VALID,1289,2.818,25.422,TRACKING
1676970991.712,3.408,VALID,1287,2.709,25.34,TRACKING
1676970991.911,3.524,VALID,1287,2.709,25.34,TRACKING
1676970991.912,3.524,VALID,1286,2.582,29.146,TRACKING
1676970992.111,3.57,VALID,1284,2.711,30.0,TRACKING
1676970992.311,3.448,VALID,1283,2.59,29.976,TRACKING
1676970992.511,3.596,VALID,1281,2.672,30.0,TRACKING
1676970992.711,3.667,VALID,1280,2.554,29.937,TRACKING
1676970992.911,3.603,VALID,1278,2.516,30.0,TRACKING
1676970993.111,3.801,VALID,1277,2.419,29.762,TRACKING
1676970993.311,3.703,VALID,1277,2.419,29.762,TRACKING
1676970993.312,3.703,VALID,1275,2.393,29.896,TRACKING
1676970993.511,3.783,VALID,1274,2.44,30.0,TRACKING
1676970993.711,3.668,VALID,1272,2.472,29.903,TRACKING
1676970993.911,3.792,VALID,1271,2.478,30.0,TRACKING
1676970994.111,3.808,VALID,1269,2.374,29.497,TRACKING
1676970994.311,3.833,VALID,1268,2.382,30.0,TRACKING
1676970994.511,3.801,VALID,1266,2.359,29.952,TRACKING
1676970994.711,3.839,VALID,1265,2.274,30.0,TRACKING
1676970994.911,3.839,VALID,1263,2.307,30.0,TRACKING
1676970995.111,3.894,VALID,1262,2.33,30.0,TRACKING
1676970995.311,3.946,VALID,1261,2.252,30.0,TRACKING
1676970995.511,3.8,VALID,1259,2.309,30.0,TRACKING
1676970995.711,3.879,VALID,1259,2.309,30.0,TRACKING
1676970995.712,3.879,VALID,1258,2.229,29.647,TRACKING
1676970995.911,3.887,VALID,1256,2.206,30.0,TRACKING
1676970996.111,3.98,VALID,1255,2.284,29.705,TRACKING
1676970996.311,3.918,VALID,1254,2.185,29.983,TRACKING
1676970996.511,4.02,VALID,1252,2.194,29.763,TRACKING
1676970996.711,3.783,VALID,1251,2.127,29.785,TRACKING
1676970996.911,3.796,VALID,1250,2.13,29.23,TRACKING
1676970997.111,3.906,VALID,1248,2.194,29.691,TRACKING
1676970997.311,3.849,VALID,1247,2.216,30.0,TRACKING
1676970997.511,3.903,VALID,1246,2.148,30.0,TRACKING
1676970997.711,3.824,VALID,1244,2.138,30.0,TRACKING
1676970997.911,3.979,VALID,1243,2.13,29.918,TRACKING
1676970998.111,3.756,VALID,1242,2.145,30.0,TRACKING
1676970998.311,3.829,VALID,1240,2.19,30.0,TRACKING
1676970998.511,3.808,VALID,1239,2.231,29.85,TRACKING
1676970998.711,3.849,VALID,1238,2.12,29.846,TRACKING
1676970998.911,3.871,VALID,1237,2.065,30.0,TRACKING
1676970999.111,3.853,VALID,1235,2.16,29.807,TRACKING
1676970999.311,3.944,VALID,1234,2.126,30.0,TRACKING
1676970999.511,3.892,VALID,1233,2.175,30.0,TRACKING
1676970999.711,3.92,VALID,1232,2.232,30.0,TRACKING
1676970999.911,3.892,VALID,1230,2.043,30.0,TRACKING
1676971000.111,3.879,VALID,1230,2.043,30.0,TRACKING
1676971000.112,3.879,VALID,1229,2.09,29.601,TRACKING
1676971000.311,3.895,VALID,1229,2.09,29.601,TRACKING
1676971000.312,3.895,VALID,1228,2.139,29.468,TRACKING
1676971000.511,3.927,VALID,1227,2.148,30.0,TRACKING
1676971000.711,3.852,VALID,1227,2.148,30.0,TRACKING
1676971000.712,3.852,VALID,1226,2.063,29.831,TRACKING
1676971000.911,3.883,VALID,1224,2.133,29.741,TRACKING
1676971001.111,3.81,VALID,1224,2.133,29.741,TRACKING
1676971001.112,3.81,VALID,1223,2.123,29.757,TRACKING
1676971001.311,3.815,VALID,1223,2.123,29.757,TRACKING
1676971001.312,3.815,VALID,1222,2.077,29.448,TRACKING
1676971001.511,3.7,VALID,1221,2.08,29.506,TRACKING
1676971001.711,3.671,VALID,1220,2.111,30.0,TRACKING
1676971001.911,3.701,VALID,1219,2.13,30.0,TRACKING
1676971002.111,3.794,VALID,1217,2.09,30.0,TRACKING
1676971002.311,3.741,VALID,1216,2.058,29.715,TRACKING
1676971002.511,3.798,VALID,1216,2.058,29.715,TRACKING
1676971002.512,3.798,VALID,1215,2.087,30.0,TRACKING
1676971002.711,3.658,VALID,1214,2.029,30.0,TRACKING
1676971002.911,3.676,VALID,1213,2.047,29.635,TRACKING
1676971003.111,3.808,VALID,1212,2.128,29.833,TRACKING
1676971003.311,3.714,VALID,1211,2.085,30.0,TRACKING
1676971003.511,3.733,VALID,1211,2.085,30.0,TRACKING
1676971003.512,3.733,VALID,1210,1.96,29.466,TRACKING
1676971003.711,3.765,VALID,1209,1.996,29.268,TRACKING
1676971003.911,3.72,VALID,1207,2.036,30.0,TRACKING
1676971004.111,3.752,VALID,1206,2.087,29.963,TRACKING
1676971004.311,3.72,VALID,1205,2.084,29.199,TRACKING
1676971004.511,3.744,VALID,1204,2.081,23.484,TRACKING
1676971004.711,3.663,VALID,1203,2.073,19.915,TRACKING
1676971004.911,3.69,VALID,1202,2.033,17.949,TRACKING
1676971005.111,3.716,VALID,1201,2.205,15.714,TRACKING
1676971005.311,3.68,VALID,1201,2.143,14.906,TRACKING
1676971005.511,3.681,VALID,1200,2.27,13.677,TRACKING
1676971005.711,3.617,VALID,1199,2.337,13.88,TRACKING
1676971005.911,3.482,VALID,1199,2.197,13.936,TRACKING
1676971006.111,3.494,VALID,1198,2.32,14.358,TRACKING
1676971006.311,3.501,VALID,1197,2.413,14.158,TRACKING
1676971006.511,4.664,VALID,1197,2.348,15.518,TRACKING
1676971006.711,3.505,VALID,1197,2.51,16.804,TRACKING
1676971006.911,3.489,VALID,1196,2.509,13.954,TRACKING
1676971007.111,3.45,VALID,1196,2.516,14.146,TRACKING
1676971007.311,3.357,VALID,1195,2.574,15.985,TRACKING
1676971007.511,3.453,VALID,1195,2.622,18.712,TRACKING
1676971007.711,3.221,VALID,1194,2.604,18.328,TRACKING
1676971007.911,3.338,VALID,1194,2.646,20.159,TRACKING
1676971008.111,3.267,VALID,1193,2.7,20.858,TRACKING
1676971008.311,3.279,VALID,1193,2.7,20.858,TRACKING
1676971008.312,3.279,VALID,1192,2.67,22.826,TRACKING
1676971008.511,3.302,VALID,1191,2.638,24.691,TRACKING
1676971008.711,3.224,VALID,1190,2.76,25.069,TRACKING
1676971008.911,3.224,VALID,1189,2.741,24.851,TRACKING
1676971009.111,3.172,VALID,1188,2.864,25.301,TRACKING
1676971009.311,3.168,VALID,1187,2.699,23.194,TRACKING
1676971009.511,3.042,VALID,1186,2.745,24.114,TRACKING
1676971009.711,3.13,VALID,1185,2.871,24.859,TRACKING
1676971009.911,3.02,VALID,1184,2.772,24.659,TRACKING
1676971010.111,3.112,VALID,1183,2.78,25.84,TRACKING
1676971010.311,3.185,VALID,1183,2.78,25.84,TRACKING
1676971010.312,3.185,VALID,1182,2.844,29.992,TRACKING
1676971010.511,3.088,VALID,1182,2.785,27.433,TRACKING
1676971010.711,3.094,VALID,1182,2.785,27.433,TRACKING
1676971010.712,3.094,VALID,1181,2.876,30.0,TRACKING
1676971010.912,3.138,VALID,1180,2.762,30.0,TRACKING
1676971011.111,3.132,VALID,1179,2.835,29.995,TRACKING
1676971011.311,3.123,VALID,1178,2.775,27.153,TRACKING
1676971011.511,3.112,VALID,1177,2.889,25.481,TRACKING
1676971011.711,2.992,VALID,1176,2.896,25.402,TRACKING
1676971011.911,3.189,VALID,1175,2.83,25.604,TRACKING
1676971012.111,2.991,VALID,1175,2.763,26.112,TRACKING
1676971012.311,3.082,VALID,1174,2.869,26.451,TRACKING
1676971012.511,3.044,VALID,1173,2.875,25.623,TRACKING
1676971012.711,3.122,VALID,1172,2.806,27.007,TRACKING
1676971012.911,3.109,VALID,1171,2.841,27.001,TRACKING
1676971013.111,3.059,VALID,1170,2.902,29.432,TRACKING
1676971013.311,3.145,VALID,1169,2.872,30.0,TRACKING
1676971013.511,3.027,VALID,1169,2.872,30.0,TRACKING
1676971013.512,3.027,VALID,1169,2.833,30.0,TRACKING
1676971013.711,3.107,VALID,1169,2.833,30.0,TRACKING
1676971013.712,3.107,VALID,1168,2.86,29.979,TRACKING
1676971013.911,2.989,VALID,1167,2.846,30.0,TRACKING
1676971014.111,3.125,VALID,1166,2.925,27.168,TRACKING
1676971014.311,3.079,VALID,1165,2.879,27.404,TRACKING
1676971014.511,3.012,VALID,1165,2.831,30.0,TRACKING
1676971014.711,3.026,VALID,1164,2.83,29.964,TRACKING
1676971014.911,3.034,VALID,1163,2.799,29.761,TRACKING
1676971015.111,3.094,VALID,1162,2.881,29.431,TRACKING
1676971015.311,3.03,VALID,1161,2.838,25.968,TRACKING
1676971015.511,3.103,VALID,1161,2.838,25.968,TRACKING
1676971015.512,3.103,VALID,1161,2.808,25.535,TRACKING
1676971015.711,2.917,VALID,1160,2.923,25.461,TRACKING
1676971015.911,3.04,VALID,1159,2.804,26.294,TRACKING
1676971016.111,2.988,VALID,1158,2.858,26.173,TRACKING
1676971016.311,3.058,VALID,1158,2.865,26.718,TRACKING
1676971016.511,3.036,VALID,1157,2.83,26.665,TRACKING
1676971016.711,3.05,VALID,1156,2.786,26.052,TRACKING
1676971016.911,2.978,VALID,1155,2.847,25.95,TRACKING
1676971017.111,3.09,VALID,1155,2.878,25.434,TRACKING
1676971017.311,3.003,VALID,1154,2.872,24.765,TRACKING
1676971017.511,2.943,VALID,1153,2.923,24.959,TRACKING
1676971017.711,3.081,VALID,1152,2.908,25.874,TRACKING
1676971017.911,3.069,VALID,1152,2.878,26.33,TRACKING
1676971018.111,3.057,VALID,1151,2.83,26.235,TRACKING
1676971018.311,3.076,VALID,1151,2.83,26.235,TRACKING
1676971018.312,3.076,VALID,1150,2.805,25.417,TRACKING
1676971018.511,3.081,VALID,1150,2.893,24.606,TRACKING
1676971018.711,3.006,VALID,1149,2.739,23.957,TRACKING
1676971018.911,3.517,VALID,1148,2.786,24.22,TRACKING
1676971019.111,3.484,VALID,1147,2.826,23.426,TRACKING
1676971019.311,3.453,VALID,1147,2.868,21.335,TRACKING
1676971019.511,3.453,VALID,1146,2.84,20.458,TRACKING
1676971019.711,3.421,VALID,1145,2.831,19.306,TRACKING
1676971019.911,3.567,VALID,1145,2.831,19.306,TRACKING
1676971019.912,3.567,VALID,1145,2.81,19.855,TRACKING
1676971020.111,3.467,VALID,1144,2.872,21.81,TRACKING
1676971020.311,3.522,VALID,1144,2.912,21.331,TRACKING
1676971020.511,3.433,VALID,1143,2.844,20.381,TRACKING
1676971020.711,3.359,VALID,1143,2.903,20.624,TRACKING
1676971020.911,3.379,VALID,1143,2.978,19.805,TRACKING
1676971021.111,3.395,VALID,1142,2.945,19.57,TRACKING
1676971021.311,3.286,VALID,1142,2.945,19.57,TRACKING
1676971021.312,3.286,VALID,1142,3.002,19.688,TRACKING
1676971021.511,3.321,VALID,1142,3.005,20.32,TRACKING
1676971021.711,3.353,VALID,1141,3.059,20.783,TRACKING
1676971021.911,3.255,VALID,1141,3.059,20.783,TRACKING
1676971021.912,3.255,VALID,1141,3.067,21.687,TRACKING
1676971022.111,3.339,VALID,1141,2.864,21.92,TRACKING
1676971022.311,3.173,VALID,1140,3.117,24.753,TRACKING
1676971022.511,3.211,VALID,1140,3.081,23.199,TRACKING
1676971022.711,3.319,VALID,1140,3.081,23.199,TRACKING
1676971022.712,3.319,VALID,1140,3.158,22.235,TRACKING
1676971022.911,3.137,VALID,1139,3.231,22.902,TRACKING
1676971023.111,3.174,VALID,1139,3.173,22.879,TRACKING
1676971023.311,3.286,VALID,1138,3.245,23.965,TRACKING
1676971023.511,3.237,VALID,1138,3.245,23.965,TRACKING
1676971023.512,3.237,VALID,1137,3.221,23.45,TRACKING
1676971023.711,3.261,VALID,1137,3.173,24.274,TRACKING
1676971023.911,3.219,VALID,1136,3.196,24.527,TRACKING
1676971024.111,3.359,VALID,1136,3.307,24.414,TRACKING
1676971024.311,3.076,VALID,1135,3.187,23.666,TRACKING
1676971024.511,3.149,VALID,1134,3.205,22.757,TRACKING
1676971024.711,3.164,VALID,1134,3.265,23.917,TRACKING
1676971024.911,3.269,VALID,1133,3.207,23.534,TRACKING
1676971025.111,3.2,VALID,1132,3.332,22.282,TRACKING
1676971025.311,3.213,VALID,1132,3.308,22.097,TRACKING
1676971025.511,3.207,VALID,1131,3.261,22.441,TRACKING
1676971025.711,3.124,VALID,1131,3.266,21.777,TRACKING
1676971025.911,3.063,VALID,1130,3.392,22.06,TRACKING
1676971026.111,3.125,VALID,1130,3.33,21.958,TRACKING
1676971026.312,3.139,VALID,1129,3.264,23.506,TRACKING
1676971026.512,3.179,VALID,1128,3.338,24.576,TRACKING
1676971026.711,3.161,VALID,1128,3.295,23.672,TRACKING
1676971026.911,3.113,VALID,1127,3.268,23.685,TRACKING
1676971027.111,3.07,VALID,1127,3.292,23.8,TRACKING
1676971027.311,3.105,VALID,1126,3.364,23.434,TRACKING
1676971027.511,3.107,VALID,1126,3.364,23.434,TRACKING
1676971027.512,3.107,VALID,1126,3.331,23.543,TRACKING
1676971027.711,3.044,VALID,1125,3.295,22.386,TRACKING
1676971027.911,3.072,VALID,1125,3.416,23.529,TRACKING
1676971028.111,3.076,VALID,1124,3.379,23.924,TRACKING
1676971028.311,3.081,VALID,1124,3.36,23.92,TRACKING
1676971028.511,3.1,VALID,1123,3.321,23.131,TRACKING
1676971028.711,3.001,VALID,1123,3.321,23.131,TRACKING
1676971028.712,3.001,VALID,1122,3.358,24.401,TRACKING
1676971028.911,3.075,VALID,1122,3.358,24.401,TRACKING
1676971028.912,3.075,VALID,1122,3.33,24.898,TRACKING
1676971029.111,3.065,VALID,1121,3.425,24.459,TRACKING
1676971029.311,2.928,VALID,1121,3.255,24.616,TRACKING
1676971029.511,3.05,VALID,1121,3.255,24.616,TRACKING
1676971029.512,3.05,VALID,1120,3.348,27.459,TRACKING
1676971029.711,3.116,VALID,1120,3.326,30.0,TRACKING
1676971029.911,3.078,VALID,1119,3.366,30.0,TRACKING
1676971030.111,3.109,VALID,1119,3.333,29.802,TRACKING
1676971030.311,3.109,VALID,1118,3.331,29.923,TRACKING
1676971030.511,3.121,VALID,1118,3.331,29.923,TRACKING
1676971030.512,3.121,VALID,1118,3.307,29.884,TRACKING
1676971030.711,3.176,VALID,1118,3.307,29.884,TRACKING
1676971030.712,3.176,VALID,1117,3.351,25.803,TRACKING
1676971030.911,3.108,VALID,1117,3.379,23.318,TRACKING
1676971031.111,3.057,VALID,1116,3.377,23.239,TRACKING
1676971031.311,3.039,VALID,1116,3.38,23.508,TRACKING
1676971031.511,3.158,VALID,1116,3.38,23.508,TRACKING
1676971031.512,3.158,VALID,1115,3.389,23.055,TRACKING
1676971031.711,3.123,VALID,1115,3.357,23.352,TRACKING
1676971031.911,3.057,VALID,1114,3.412,25.569,TRACKING
1676971032.111,3.276,VALID,1114,3.4,25.454,TRACKING
1676971032.311,3.118,VALID,1113,3.436,25.06,TRACKING
1676971032.511,3.161,VALID,1113,3.436,25.06,TRACKING
1676971032.512,3.161,VALID,1113,3.427,24.412,TRACKING
1676971032.711,3.136,VALID,1112,3.347,24.765,TRACKING
1676971032.911,3.161,VALID,1112,3.347,24.765,TRACKING
1676971032.912,3.161,VALID,1112,3.404,25.719,TRACKING
1676971033.111,3.16,VALID,1112,3.404,25.719,TRACKING
1676971033.112,3.16,VALID,1111,3.324,24.898,TRACKING
1676971033.311,3.187,VALID,1111,3.324,24.898,TRACKING
1676971033.312,3.187,VALID,1111,3.446,24.684,TRACKING
1676971033.511,3.081,VALID,1111,3.446,24.684,TRACKING
1676971033.512,3.081,VALID,1110,3.4,23.68,TRACKING
1676971033.711,3.057,VALID,1110,3.394,22.523,TRACKING
1676971033.911,3.143,VALID,1110,3.345,23.328,TRACKING
1676971034.111,3.076,VALID,1109,3.325,23.358,TRACKING
1676971034.311,3.092,VALID,1109,3.308,24.131,TRACKING
1676971034.511,3.053,VALID,1109,3.308,24.131,TRACKING
1676971034.512,3.053,VALID,1108,3.37,24.034,TRACKING
1676971034.711,3.018,VALID,1108,3.426,25.633,TRACKING
1676971034.911,3.2,VALID,1108,3.426,25.633,TRACKING
1676971034.912,3.2,VALID,1107,3.42,24.123,TRACKING
1676971035.111,3.178,VALID,1107,3.443,24.831,TRACKING
1676971035.311,3.025,VALID,1107,3.443,24.831,TRACKING
1676971035.312,3.025,VALID,1106,3.542,24.431,TRACKING
1676971035.511,2.992,VALID,1106,3.452,24.946,TRACKING
1676971035.711,3.088,VALID,1106,3.471,30.0,TRACKING
1676971035.911,3.077,VALID,1105,3.432,30.0,TRACKING
1676971036.111,3.056,VALID,1105,3.496,30.0,TRACKING
1676971036.311,3.032,VALID,1105,3.496,30.0,TRACKING
1676971036.312,3.032,VALID,1104,3.471,30.0,TRACKING
1676971036.511,3.088,VALID,1104,3.471,30.0,TRACKING
1676971036.512,3.088,VALID,1104,3.463,30.0,TRACKING
1676971036.711,2.966,VALID,1103,3.5,30.0,TRACKING
1676971036.911,2.979,VALID,1103,3.424,29.59,TRACKING
1676971037.111,2.841,VALID,1103,3.491,29.457,TRACKING
1676971037.311,2.817,VALID,1102,3.355,29.991,TRACKING
1676971037.511,2.821,VALID,1102,3.468,30.0,TRACKING
1676971037.711,2.964,VALID,1102,3.468,30.0,TRACKING
