timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1678715768.363,5.597,VALID,19.338,1230,0.503,CLIMBING
1678715768.563,5.629,VALID,18.187,1241,0.569,CLIMBING
1678715768.763,5.584,VALID,17.966,1242,0.407,CLIMBING
1678715768.963,5.554,VALID,18.344,1241,0.661,CLIMBING
1678715769.163,5.426,VALID,18.098,1239,0.799,CLIMBING
1678715769.363,5.45,VALID,17.205,1238,0.843,CLIMBING
1678715769.563,5.32,VALID,16.867,1237,0.912,CLIMBING
1678715769.763,5.226,VALID,16.97,1236,1.108,CLIMBING
1678715769.963,5.178,VALID,16.976,1234,0.961,CLIMBING
1678715770.163,5.096,VALID,16.716,1233,1.046,CLIMBING
1678715770.363,4.956,VALID,16.398,1232,1.07,CLIMBING
1678715770.563,4.883,VALID,16.372,1231,1.162,CLIMBING
1678715770.763,4.936,VALID,16.112,1229,1.356,CLIMBING
1678715770.963,4.984,VALID,15.773,1228,1.375,CLIMBING
1678715771.163,4.792,VALID,15.388,1227,1.508,CLIMBING
1678715771.363,4.764,VALID,15.094,1226,1.414,CLIMBING
1678715771.563,4.635,VALID,14.847,1225,1.597,TRACKING
1678715771.763,4.66,VALID,14.915,1223,1.574,TRACKING
1678715771.963,4.62,VALID,14.178,1222,1.763,TRACKING
1678715772.163,4.436,VALID,14.325,1221,1.709,TRACKING
1678715772.363,4.169,VALID,14.419,1220,1.816,TRACKING
1678715772.563,4.175,VALID,13.877,1219,1.871,TRACKING
1678715772.763,4.017,VALID,13.534,1218,2.071,TRACKING
1678715772.963,4.003,VALID,13.575,1217,2.074,TRACKING
1678715773.163,3.922,VALID,13.352,1215,1.911,TRACKING
1678715773.363,3.854,VALID,13.932,1214,2.093,TRACKING
1678715773.563,3.682,VALID,14.665,1213,2.445,TRACKING
1678715773.763,3.724,VALID,14.59,1212,2.587,TRACKING
1678715773.963,3.702,VALID,16.255,1211,2.441,TRACKING
1678715774.163,3.627,VALID,17.07,1210,2.588,TRACKING
1678715774.363,3.461,VALID,17.689,1209,2.451,TRACKING
1678715774.563,3.536,VALID,19.069,1208,2.532,TRACKING
1678715774.763,3.457,VALID,20.086,1207,2.819,TRACKING
1678715774.963,3.358,VALID,21.948,1206,2.622,TRACKING
1678715775.163,3.326,VALID,23.253,1205,2.572,TRACKING
1678715775.363,3.367,VALID,23.657,1203,2.71,TRACKING
1678715775.563,3.227,VALID,24.4,1202,2.5,TRACKING
1678715775.763,3.293,VALID,26.509,1201,2.618,TRACKING
1678715775.963,3.269,VALID,29.931,1200,2.67,TRACKING
1678715776.163,3.233,VALID,29.534,1199,2.67,TRACKING
1678715776.363,3.187,VALID,26.853,1198,2.994,TRACKING
1678715776.563,3.245,VALID,26.875,1197,2.864,TRACKING
1678715776.763,3.262,VALID,26.39,1196,2.895,TRACKING
1678715776.963,3.134,VALID,26.255,1195,2.848,TRACKING
1678715777.163,3.862,VALID,26.569,1194,2.766,TRACKING
1678715777.363,3.794,VALID,25.514,1193,2.884,TRACKING
1678715777.563,3.793,VALID,22.453,1192,2.882,TRACKING
1678715777.763,3.842,VALID,19.648,1191,2.895,TRACKING
1678715777.963,3.864,VALID,18.083,1190,2.766,TRACKING
1678715778.163,3.696,VALID,15.73,1189,3.153,TRACKING
1678715778.363,3.78,VALID,14.107,1188,2.798,TRACKING
1678715778.563,3.648,VALID,14.334,1187,3.018,TRACKING
1678715778.763,3.648,VALID,14.357,1187,3.05,TRACKING
1678715778.963,3.589,VALID,14.187,1186,2.911,TRACKING
1678715779.163,3.578,VALID,13.826,1185,3.1,TRACKING
1678715779.363,3.508,VALID,13.97,1184,3.243,TRACKING
1678715779.563,3.552,VALID,14.737,1183,3.277,TRACKING
1678715779.763,3.528,VALID,14.823,1182,3.22,TRACKING
1678715779.963,3.43,VALID,15.131,1181,3.188,TRACKING
1678715780.163,3.353,VALID,17.379,1180,3.265,TRACKING
1678715780.363,3.196,VALID,17.776,1179,3.243,TRACKING
1678715780.563,3.32,VALID,18.166,1178,3.251,TRACKING
1678715780.763,3.319,VALID,20.936,1177,3.373,TRACKING
1678715780.963,3.274,VALID,21.848,1177,3.472,TRACKING
1678715781.163,3.223,VALID,22.268,1176,3.528,TRACKING
1678715781.363,3.234,VALID,23.482,1175,3.359,TRACKING
1678715781.563,3.275,VALID,23.553,1174,3.35,TRACKING
1678715781.763,3.131,VALID,24.064,1173,3.465,TRACKING
1678715781.963,3.136,VALID,23.879,1172,3.425,TRACKING
1678715782.163,3.19,VALID,22.328,1171,3.335,TRACKING
1678715782.363,3.084,VALID,22.36,1171,3.536,TRACKING
1678715782.563,3.182,VALID,22.452,1170,3.573,TRACKING
1678715782.763,3.088,VALID,22.956,1169,3.537,TRACKING
1678715782.963,3.196,VALID,22.531,1168,3.4,TRACKING
1678715783.163,3.059,VALID,21.899,1167,3.501,TRACKING
1678715783.363,2.943,VALID,21.181,1166,3.433,TRACKING
1678715783.563,3.077,VALID,21.047,1166,3.519,TRACKING
1678715783.763,2.997,VALID,22.038,1165,3.565,TRACKING
1678715783.963,3.044,VALID,23.154,1164,3.45,TRACKING
1678715784.163,2.934,VALID,24.427,1163,3.603,TRACKING
1678715784.363,3.036,VALID,26.475,1163,3.55,TRACKING
1678715784.563,3.021,VALID,26.482,1162,3.522,TRACKING
1678715784.763,2.92,VALID,26.261,1161,3.482,TRACKING
1678715784.963,3.057,VALID,26.543,1160,3.4,TRACKING
1678715785.163,3.011,VALID,30.0,1160,3.552,TRACKING
1678715785.363,3.094,VALID,29.912,1159,3.519,TRACKING
1678715785.563,2.992,VALID,29.742,1158,3.456,TRACKING
1678715785.763,3.057,VALID,30.0,1157,3.578,TRACKING
1678715785.963,2.972,VALID,29.779,1157,3.546,TRACKING
1678715786.163,3.03,VALID,30.0,1156,3.553,TRACKING
1678715786.363,3.054,VALID,30.0,1155,3.491,TRACKING
1678715786.563,3.062,VALID,30.0,1154,3.323,TRACKING
1678715786.763,3.013,VALID,30.0,1154,3.407,TRACKING
1678715786.963,3.036,VALID,30.0,1153,3.479,TRACKING
1678715787.163,3.093,VALID,29.883,1152,3.386,TRACKING
1678715787.363,3.053,VALID,29.917,1152,3.277,TRACKING
1678715787.563,3.209,VALID,29.763,1151,3.62,TRACKING
1678715787.763,3.104,VALID,30.0,1150,3.699,TRACKING
1678715787.963,3.057,VALID,30.0,1149,3.353,TRACKING
1678715788.163,3.046,VALID,26.931,1149,3.441,TRACKING
1678715788.363,2.946,VALID,29.954,1148,3.431,TRACKING
1678715788.563,3.0,VALID,29.713,1147,3.47,TRACKING
1678715788.763,3.01,VALID,29.816,1147,3.37,TRACKING
1678715788.963,3.068,VALID,29.728,1146,3.323,TRACKING
1678715789.163,3.141,VALID,30.0,1145,3.421,TRACKING
1678715789.363,3.002,VALID,30.0,1145,3.454,TRACKING
1678715789.563,3.053,VALID,30.0,1144,3.535,TRACKING
1678715789.763,2.983,VALID,30.0,1143,3.408,TRACKING
1678715789.963,3.017,VALID,29.925,1143,3.498,TRACKING
1678715790.163,3.044,VALID,30.0,1142,3.422,TRACKING
1678715790.363,3.069,VALID,29.43,1141,3.547,TRACKING
1678715790.563,2.994,VALID,29.842,1141,3.581,TRACKING
1678715790.763,3.098,VALID,29.727,1140,3.179,TRACKING
1678715790.963,3.037,VALID,30.0,1139,3.359,TRACKING
1678715791.163,2.998,VALID,29.405,1139,3.663,TRACKING
1678715791.363,2.973,VALID,30.0,1138,3.142,TRACKING
1678715791.563,2.967,VALID,29.9,1137,3.386,TRACKING
1678715791.763,2.984,VALID,29.178,1137,3.401,TRACKING
1678715791.963,3.064,VALID,29.536,1136,3.334,TRACKING
