timestamp,DVL-filtered,validity,Echo,rpm,depth,Label
1677082163.093,3.144,VALID,22.615,1168,3.453,TRACKING
1677082163.293,3.063,VALID,21.836,1167,3.564,TRACKING
1677082163.493,2.985,VALID,20.493,1166,3.497,TRACKING
1677082163.693,3.021,VALID,22.594,1165,3.502,TRACKING
1677082163.893,3.037,VALID,22.019,1165,3.574,TRACKING
1677082164.093,2.985,VALID,23.484,1164,3.545,TRACKING
1677082164.293,2.943,VALID,24.556,1163,3.5,TRACKING
1677082164.493,2.925,VALID,26.358,1162,3.464,TRACKING
1677082164.693,3.059,VALID,26.044,1162,3.532,TRACKING
1677082164.893,2.957,VALID,26.799,1161,3.471,TRACKING
1677082165.093,3.032,VALID,29.907,1160,3.437,TRACKING
1677082165.293,3.004,VALID,30.0,1159,3.494,TRACKING
1677082165.493,3.027,VALID,30.0,1159,3.463,TRACKING
1677082165.693,2.962,VALID,29.923,1158,3.518,TRACKING
1677082165.893,2.994,VALID,29.741,1157,3.452,TRACKING
1677082166.093,3.035,VALID,30.0,1156,3.459,TRACKING
1677082166.293,2.945,VALID,30.0,1156,3.449,TRACKING
1677082166.493,2.968,VALID,29.909,1155,3.442,TRACKING
1677082166.693,2.94,VALID,29.988,1154,3.611,TRACKING
1677082166.893,3.014,VALID,29.563,1154,3.502,TRACKING
1677082167.093,3.037,VALID,29.762,1153,3.411,TRACKING
1677082167.293,3.076,VALID,30.0,1152,3.465,TRACKING
1677082167.493,3.103,VALID,29.974,1151,3.513,TRACKING
1677082167.693,3.001,VALID,29.916,1151,3.466,TRACKING
1677082167.893,3.003,VALID,29.68,1150,3.439,TRACKING
1677082168.093,2.991,VALID,30.0,1149,3.335,TRACKING
1677082168.293,3.026,VALID,30.0,1149,3.471,TRACKING
1677082168.493,3.016,VALID,30.0,1148,3.41,TRACKING
1677082168.693,3.08,VALID,29.902,1147,3.449,TRACKING
1677082168.893,3.039,VALID,30.0,1146,3.448,TRACKING
1677082169.093,3.053,VALID,30.0,1146,3.449,TRACKING
1677082169.293,2.972,VALID,30.0,1145,3.411,TRACKING
1677082169.493,3.146,VALID,30.0,1144,3.463,TRACKING
1677082169.693,3.021,VALID,29.776,1144,3.41,TRACKING
1677082169.893,3.061,VALID,29.785,1143,3.373,TRACKING
1677082170.093,3.146,VALID,30.0,1142,3.432,TRACKING
1677082170.293,3.125,VALID,29.816,1142,3.322,TRACKING
1677082170.493,3.06,VALID,30.0,1141,3.443,TRACKING
1677082170.693,3.109,VALID,30.0,1140,3.447,TRACKING
1677082170.893,3.052,VALID,30.0,1140,3.477,TRACKING
1677082171.093,2.966,VALID,29.828,1139,3.429,TRACKING
1677082171.293,3.13,VALID,29.765,1139,3.523,TRACKING
1677082171.493,3.104,VALID,30.0,1138,3.429,TRACKING
1677082171.693,3.037,VALID,29.821,1137,3.456,TRACKING
1677082171.893,3.047,VALID,30.0,1137,3.408,TRACKING
1677082172.093,3.008,VALID,30.0,1136,3.332,TRACKING
1677082172.293,3.045,VALID,30.0,1135,3.412,TRACKING
1677082172.493,2.998,VALID,29.886,1135,3.4,TRACKING
1677082172.693,2.997,VALID,29.882,1134,3.512,TRACKING
1677082172.893,3.055,VALID,30.0,1134,3.464,TRACKING
1677082173.093,3.031,VALID,29.577,1133,3.422,TRACKING
1677082173.293,2.958,VALID,30.0,1132,3.478,TRACKING
1677082173.493,3.033,VALID,30.0,1132,3.455,TRACKING
1677082173.693,3.066,VALID,29.95,1131,3.49,TRACKING
1677082173.893,3.054,VALID,29.73,1131,3.403,TRACKING
1677082174.093,2.687,VALID,29.94,1130,3.518,TRACKING
1677082174.293,2.748,VALID,29.626,1129,3.531,TRACKING
1677082174.493,2.725,VALID,30.0,1129,3.408,TRACKING
