timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1678722210.940, lauv-simulator-1, Depth Sensor, 41.18388523, -8.70571128, 0.052, 0.083
1678722210.949, lauv-simulator-1, CTD, 41.18388530, -8.70571118, 0.080, 0.000
1678722211.049, lauv-simulator-1, CTD, 41.18388587, -8.70571110, 0.051, 0.002
1678722211.040, lauv-simulator-1, Depth Sensor, 41.18388580, -8.70571121, 0.080, 0.048
1678722211.149, lauv-simulator-1, CTD, 41.18388646, -8.70571100, 0.027, 0.038
1678722211.140, lauv-simulator-1, Depth Sensor, 41.18388638, -8.70571113, 0.051, 0.025
1678722211.249, lauv-simulator-1, CTD, 41.18388705, -8.70571090, 0.002, 0.038
1678722211.240, lauv-simulator-1, Depth Sensor, 41.18388698, -8.70571103, 0.027, 0.000
1678722211.349, lauv-simulator-1, CTD, 41.18388765, -8.70571078, 0.062, 0.133
1678722211.340, lauv-simulator-1, Depth Sensor, 41.18388758, -8.70571092, 0.002, 0.068
1678722211.449, lauv-simulator-1, CTD, 41.18388826, -8.70571066, 0.006, 0.080
1678722211.440, lauv-simulator-1, Depth Sensor, 41.18388818, -8.70571080, 0.062, 0.000
1678722211.549, lauv-simulator-1, CTD, 41.18388887, -8.70571051, 0.090, 0.224
1678722211.540, lauv-simulator-1, Depth Sensor, 41.18388880, -8.70571066, 0.006, 0.098
1678722211.649, lauv-simulator-1, CTD, 41.18388949, -8.70571035, 0.027, 0.115
1678722211.640, lauv-simulator-1, Depth Sensor, 41.18388942, -8.70571051, 0.090, 0.021
1678722211.749, lauv-simulator-1, CTD, 41.18389012, -8.70571016, 0.034, 0.097
1678722211.740, lauv-simulator-1, Depth Sensor, 41.18389004, -8.70571034, 0.027, 0.035
1678722211.849, lauv-simulator-1, CTD, 41.18389075, -8.70570996, 0.069, 0.073
1678722211.840, lauv-simulator-1, Depth Sensor, 41.18389068, -8.70571015, 0.034, 0.072
1678722211.949, lauv-simulator-1, CTD, 41.18389139, -8.70570975, 0.040, 0.101
1678722211.940, lauv-simulator-1, Depth Sensor, 41.18389132, -8.70570994, 0.069, 0.037
1678722212.049, lauv-simulator-1, CTD, 41.18389204, -8.70570950, 0.004, 0.194
1678722212.040, lauv-simulator-1, Depth Sensor, 41.18389196, -8.70570972, 0.040, 0.000
1678722212.149, lauv-simulator-1, CTD, 41.18389269, -8.70570925, 0.019, 0.000
1678722212.140, lauv-simulator-1, Depth Sensor, 41.18389261, -8.70570947, 0.004, 0.020
1678722212.249, lauv-simulator-1, CTD, 41.18389334, -8.70570897, 0.005, 0.002
1678722212.240, lauv-simulator-1, Depth Sensor, 41.18389327, -8.70570920, 0.019, 0.003
1678722212.349, lauv-simulator-1, CTD, 41.18389400, -8.70570866, 0.112, 0.321
1678722212.340, lauv-simulator-1, Depth Sensor, 41.18389393, -8.70570891, 0.005, 0.123
1678722212.449, lauv-simulator-1, CTD, 41.18389466, -8.70570834, 0.010, 0.051
1678722212.440, lauv-simulator-1, Depth Sensor, 41.18389459, -8.70570860, 0.112, 0.000
1678722212.549, lauv-simulator-1, CTD, 41.18389532, -8.70570799, 0.051, 0.000
1678722212.540, lauv-simulator-1, Depth Sensor, 41.18389526, -8.70570827, 0.010, 0.055
1678722212.649, lauv-simulator-1, CTD, 41.18389599, -8.70570762, 0.094, 0.007
1678722212.640, lauv-simulator-1, Depth Sensor, 41.18389593, -8.70570791, 0.051, 0.099
1678722212.749, lauv-simulator-1, CTD, 41.18389666, -8.70570722, 0.020, 0.054
1678722212.740, lauv-simulator-1, Depth Sensor, 41.18389660, -8.70570753, 0.094, 0.012
1678722212.849, lauv-simulator-1, CTD, 41.18389733, -8.70570680, 0.051, 0.036
1678722212.840, lauv-simulator-1, Depth Sensor, 41.18389727, -8.70570711, 0.020, 0.054
1678722212.949, lauv-simulator-1, CTD, 41.18389800, -8.70570635, 0.005, 0.000
1678722212.940, lauv-simulator-1, Depth Sensor, 41.18389794, -8.70570668, 0.051, 0.000
1678722213.049, lauv-simulator-1, CTD, 41.18389867, -8.70570587, 0.004, 0.084
1678722213.040, lauv-simulator-1, Depth Sensor, 41.18389861, -8.70570622, 0.005, 0.004
1678722213.149, lauv-simulator-1, CTD, 41.18389933, -8.70570537, 0.057, 0.000
1678722213.140, lauv-simulator-1, Depth Sensor, 41.18389929, -8.70570573, 0.004, 0.062
1678722213.249, lauv-simulator-1, CTD, 41.18390000, -8.70570484, 0.148, 0.070
1678722213.240, lauv-simulator-1, Depth Sensor, 41.18389996, -8.70570522, 0.057, 0.157
1678722213.349, lauv-simulator-1, CTD, 41.18390066, -8.70570427, 0.024, 0.060
1678722213.340, lauv-simulator-1, Depth Sensor, 41.18390063, -8.70570467, 0.148, 0.011
1678722213.449, lauv-simulator-1, CTD, 41.18390132, -8.70570369, 0.073, 0.054
1678722213.440, lauv-simulator-1, Depth Sensor, 41.18390129, -8.70570410, 0.024, 0.078
1678722213.549, lauv-simulator-1, CTD, 41.18390198, -8.70570307, 0.057, 0.025
1678722213.540, lauv-simulator-1, Depth Sensor, 41.18390195, -8.70570350, 0.073, 0.055
1678722213.649, lauv-simulator-1, CTD, 41.18390263, -8.70570242, 0.069, 0.026
1678722213.640, lauv-simulator-1, Depth Sensor, 41.18390261, -8.70570287, 0.057, 0.071
1678722213.749, lauv-simulator-1, CTD, 41.18390328, -8.70570174, 0.006, 0.010
1678722213.740, lauv-simulator-1, Depth Sensor, 41.18390325, -8.70570221, 0.069, 0.000
1678722213.849, lauv-simulator-1, CTD, 41.18390391, -8.70570103, 0.080, 0.081
1678722213.840, lauv-simulator-1, Depth Sensor, 41.18390390, -8.70570151, 0.006, 0.087
1678722213.949, lauv-simulator-1, CTD, 41.18390454, -8.70570029, 0.007, 0.000
1678722213.940, lauv-simulator-1, Depth Sensor, 41.18390454, -8.70570078, 0.080, 0.000
1678722214.049, lauv-simulator-1, CTD, 41.18390516, -8.70569952, 0.031, 0.160
1678722214.040, lauv-simulator-1, Depth Sensor, 41.18390517, -8.70570003, 0.007, 0.034
1678722214.149, lauv-simulator-1, CTD, 41.18390577, -8.70569872, 0.046, 0.152
1678722214.140, lauv-simulator-1, Depth Sensor, 41.18390579, -8.70569925, 0.031, 0.048
1678722214.249, lauv-simulator-1, CTD, 41.18390637, -8.70569789, 0.004, 0.050
1678722214.240, lauv-simulator-1, Depth Sensor, 41.18390639, -8.70569843, 0.046, 0.000
1678722214.349, lauv-simulator-1, CTD, 41.18390696, -8.70569703, 0.091, 0.057
1678722214.340, lauv-simulator-1, Depth Sensor, 41.18390699, -8.70569758, 0.004, 0.100
1678722214.449, lauv-simulator-1, CTD, 41.18390753, -8.70569613, 0.097, 0.108
1678722214.440, lauv-simulator-1, Depth Sensor, 41.18390757, -8.70569671, 0.091, 0.097
1678722214.549, lauv-simulator-1, CTD, 41.18390809, -8.70569520, 0.009, 0.000
1678722214.540, lauv-simulator-1, Depth Sensor, 41.18390814, -8.70569580, 0.097, 0.000
1678722214.649, lauv-simulator-1, CTD, 41.18390863, -8.70569424, 0.028, 0.163
1678722214.640, lauv-simulator-1, Depth Sensor, 41.18390870, -8.70569486, 0.009, 0.030
1678722214.749, lauv-simulator-1, CTD, 41.18390916, -8.70569325, 0.040, 0.000
1678722214.740, lauv-simulator-1, Depth Sensor, 41.18390924, -8.70569389, 0.028, 0.041
