timestamp, system, entity, est-latitude, est-longitude, est-depth, value (m)
1676634297.180, lauv-simulator-1, Depth Sensor, 41.18390074, -8.70570470, 0.030, 0.050
1676634297.289, lauv-simulator-1, CTD, 41.18390143, -8.70570371, 0.069, 0.000
1676634297.280, lauv-simulator-1, Depth Sensor, 41.18390140, -8.70570412, 0.048, 0.071
1676634297.389, lauv-simulator-1, CTD, 41.18390209, -8.70570309, 0.006, 0.000
1676634297.380, lauv-simulator-1, Depth Sensor, 41.18390206, -8.70570352, 0.069, 0.000
1676634297.489, lauv-simulator-1, CTD, 41.18390274, -8.70570245, 0.113, 0.115
1676634297.480, lauv-simulator-1, Depth Sensor, 41.18390272, -8.70570289, 0.006, 0.124
1676634297.589, lauv-simulator-1, CTD, 41.18390338, -8.70570177, 0.024, 0.186
1676634297.580, lauv-simulator-1, Depth Sensor, 41.18390337, -8.70570223, 0.113, 0.015
1676634297.689, lauv-simulator-1, CTD, 41.18390402, -8.70570106, 0.010, 0.246
1676634297.680, lauv-simulator-1, Depth Sensor, 41.18390401, -8.70570154, 0.024, 0.008
1676634297.789, lauv-simulator-1, CTD, 41.18390465, -8.70570032, 0.001, 0.170
1676634297.780, lauv-simulator-1, Depth Sensor, 41.18390465, -8.70570082, 0.010, 0.000
1676634297.889, lauv-simulator-1, CTD, 41.18390527, -8.70569955, 0.104, 0.097
1676634297.880, lauv-simulator-1, Depth Sensor, 41.18390528, -8.70570006, 0.001, 0.115
1676634297.989, lauv-simulator-1, CTD, 41.18390588, -8.70569875, 0.079, 0.000
1676634297.980, lauv-simulator-1, Depth Sensor, 41.18390590, -8.70569928, 0.104, 0.077
1676634298.089, lauv-simulator-1, CTD, 41.18390648, -8.70569792, 0.100, 0.032
1676634298.080, lauv-simulator-1, Depth Sensor, 41.18390651, -8.70569847, 0.079, 0.103
1676634298.189, lauv-simulator-1, CTD, 41.18390707, -8.70569706, 0.046, 0.000
1676634298.180, lauv-simulator-1, Depth Sensor, 41.18390710, -8.70569762, 0.100, 0.041
1676634298.289, lauv-simulator-1, CTD, 41.18390764, -8.70569616, 0.010, 0.000
1676634298.280, lauv-simulator-1, Depth Sensor, 41.18390769, -8.70569674, 0.046, 0.006
1676634298.389, lauv-simulator-1, CTD, 41.18390820, -8.70569523, 0.048, 0.000
1676634298.380, lauv-simulator-1, Depth Sensor, 41.18390826, -8.70569584, 0.010, 0.051
1676634298.489, lauv-simulator-1, CTD, 41.18390875, -8.70569428, 0.039, 0.097
1676634298.480, lauv-simulator-1, Depth Sensor, 41.18390881, -8.70569489, 0.048, 0.038
1676634298.589, lauv-simulator-1, CTD, 41.18390927, -8.70569329, 0.056, 0.063
1676634298.580, lauv-simulator-1, Depth Sensor, 41.18390935, -8.70569392, 0.039, 0.057
1676634298.689, lauv-simulator-1, CTD, 41.18390978, -8.70569227, 0.030, 0.000
1676634298.680, lauv-simulator-1, Depth Sensor, 41.18390987, -8.70569291, 0.056, 0.028
1676634298.789, lauv-simulator-1, CTD, 41.18391028, -8.70569122, 0.020, 0.000
1676634298.780, lauv-simulator-1, Depth Sensor, 41.18391038, -8.70569188, 0.030, 0.019
1676634298.889, lauv-simulator-1, CTD, 41.18391075, -8.70569014, 0.090, 0.000
1676634298.880, lauv-simulator-1, Depth Sensor, 41.18391086, -8.70569082, 0.020, 0.097
1676634298.989, lauv-simulator-1, CTD, 41.18391119, -8.70568903, 0.035, 0.179
1676634298.980, lauv-simulator-1, Depth Sensor, 41.18391133, -8.70568973, 0.090, 0.029
1676634299.089, lauv-simulator-1, CTD, 41.18391162, -8.70568789, 0.092, 0.000
1676634299.080, lauv-simulator-1, Depth Sensor, 41.18391177, -8.70568861, 0.035, 0.097
1676634299.180, lauv-simulator-1, Depth Sensor, 41.18391219, -8.70568745, 0.092, 0.037
1676634299.189, lauv-simulator-1, CTD, 41.18391203, -8.70568672, 0.042, 0.021
1676634299.289, lauv-simulator-1, CTD, 41.18391240, -8.70568553, 0.088, 0.000
1676634299.280, lauv-simulator-1, Depth Sensor, 41.18391258, -8.70568628, 0.042, 0.093
1676634299.389, lauv-simulator-1, CTD, 41.18391275, -8.70568431, 0.072, 0.000
1676634299.380, lauv-simulator-1, Depth Sensor, 41.18391295, -8.70568506, 0.088, 0.070
1676634299.489, lauv-simulator-1, CTD, 41.18391308, -8.70568306, 0.007, 0.000
1676634299.480, lauv-simulator-1, Depth Sensor, 41.18391329, -8.70568383, 0.072, 0.000
1676634299.589, lauv-simulator-1, CTD, 41.18391338, -8.70568178, 0.033, 0.074
1676634299.580, lauv-simulator-1, Depth Sensor, 41.18391361, -8.70568258, 0.007, 0.035
1676634299.689, lauv-simulator-1, CTD, 41.18391364, -8.70568049, 0.037, 0.089
